"id_schedule_block",Session Title,Date,Start Time,End Time,Description,Location,Track Title,UID
18354,"D&D5th Out of the Abyss",08/14/2016,14:00,19:00,"The Underdark is a subterranean wonderland, a vast and twisted labyrinth where fear reigns.  It is the home of horrific monsters that have never seen the light of day.    It is here that Gromph Baenre, Archmage of Menzoberranzan, casts a foul spell meant to ignite a magical energy that suffuses the Underdark, and he tears open portals to the demonic Abyss in the process.  What steps through surprises even him, and from that moment on, the insanity that pervades the Underdark escalates and threatens to shake the Forgotten Realms to its foundations.  Stop the madness before it consumes you! (Characters of Level 1-4)","G6K","",
17773,"Otaku Acoustic",08/14/2016,14:00,16:00,"Otaku Acoustic may have been rocking the microphone for only a few years, but in that short time they have made quite an impression on the nerd community. Otaku Acoustic is a subculture music cover band that performs renditions of your favorite geeky music.    They have been known to raise the roof at conventions such as A-kon 25, AnimeFest 2014, San Japan 7, AggieCon XLVII, and IKKiCON 2015 to name a few. Their lead singer was actually invited to participate in a singing competition in Japan, Nodojiman: The World! Their sound makes sure to get anyone and everyone up and dancing, even if they are just passing by. In fact just do it: Google them!    As far as down time is concerned, there isn’t much. When they aren’t working on new anime songs, Otaku Acoustic does work on comic book, Vocaloid, and Saturday Morning Cartoon songs. When they aren’t cooking up a new rendition, each member of the band goes about work, school, and family through the use of their alter egos (which we will not disclose). (Melanie, MC &#916;T, J K L K)","ME","Music",
17781,"Your Fave is Problematic",08/14/2016,14:00,15:00,"We all have them. THAT friend. The one that you can't watch anything with because they over analyse everything. Not to mention, the trY TO TELL YOU THAT YOUR FAVE SHOULD NEVER BE A FAVE???  Well, I have good news for you. Here, we are going to learn how to over analyse all of THEIR faves right back and then some. (TAKE THAT, JAMES.) (JaViDa)","P1","Industry",
17790,"The Hall Monitor Bad End Game Show",08/14/2016,14:00,15:00,"Because Japan's school system is plagued by vicious Kaiju attacks, school-yard mecha brawls, rampaging tentacle monsters, and roving bands of delinquents, it's pretty hard to get educated these days. That's a serious problem given that we live in an age of declining birth rates. It's more important now than ever for our youth to get a good education.     That's where you come in. You've been selected by the Kanagawa Academy for Extraordinary Talent to transfer schools and become a hall monitor at the academy. The future rests on your shoulders. Do you have what it takes to join the ranks of the few, the proud, the hall monitors? Do you have what it takes to survive a day as a hall monitor in Kanagawa Academy without getting a bad end? Probably not. The audience will surely get a hoot from watching you try to survive the game show, though.    Character contestants are welcome.  (Matthew Gibson)","P2","Anime",
16702,"Live Drawing with Japanese Animators",08/14/2016,14:00,15:00,"Don't miss this rare opportunity to see three of our Japanese Animators draw for you live! The finished drawings will be available for bidding at the AnimeFest Art Auction on Sunday night! (Ayana Nishino, Chikashi Kubota, Kazuhiro Miwa)","P4","Anime",
17725,"NEETS and Nerds",08/14/2016,14:00,15:00,"  Neets and Nerds    This panel takes a look at the whys and wherefores of the NEET and Hikikomori characters featured in many popular Japanese anime. These characters seem to show up in Japan far more frequently than they do in Western literature.We will take a look at who they are, what motivates them, and how they offer a kind of redemption to the nerd inside all of us.     (sensei)","P5","Anime",
17043,"The Wind Rises",08/14/2016,14:00,16:00,"Inspired by the aesthetics of design and the freedom of flying, Jiro Horikoshi pursues a life dedicated to the creation of a beautiful aircraft. He labors from his childhood, filled with dreams of engineering, to adulthood as he creates an elegant, flightworthy plane—the Mitsubishi A6M Zero—that eventually is used for something quite different than he expected: war. (Thanks to Studio Ghibli and Disney)","V1","",
17044,"Humanity Has Declined",08/14/2016,14:00,16:00,"It has been several centuries since human population has declined. Food has become harder to find and what little sources the humans have are considered highly valuable. The most prosperous species on the Earth are 'Fairies', 10 cm tall creatures with high intelligence and a great love for sweets. A nameless girl, the main character, became a UN arbitrator between the humans and the fairies and had returned to her hometown to help her grandfather. One day, the village is sent some strange products made by a company called FairyCo. Since the villagers are wary of using the products, the girl, her grandfather, and a nameless boy decide to go to the factory to investigate the mysterious products and find out who is behind making them. (Thanks to Crunchyroll)","V2","",
17045,"Ping Pong the Animation",08/14/2016,14:00,16:00,"Childhood friends Makoto 'Smile' Tsukimoto (ironically, he seldom smiles) and Yukata 'Peco' Hoshino are capable and aspiring table tennis players of Katase High School. Coach Jō 'Butterfly' Koizumi has high expectation to both of them, but when Peco gets decisively defeated by a Chinese student he becomes so devastated and stops practicing. Meanwhile, Koizumi discovers Smile's potential and tries to motivate him to overcome his psychological obstacle. (Thanks to Funimation)","V3","",
16709,"Manga Studio 101",08/14/2016,14:00,16:00,"A step by step of how to create your own manga from start to finish with manga artist Amelie Belcher. Bring a note book, there will be a test... not really. (Amelie Belcher)","W1","Art",
17826,"Felt Plushie Workshop",08/14/2016,14:00,16:00,"Do you love plushies? So do we! Join us to make your very own felt plushie, yours to keep and love and pray you sewed him well enough to withstand the force of your cat! All materials are provided; minimal sewing skills are required. If you can thread a needle, you’ve got all the skills you need! Workshop space is limited so one workshop per person, please. All workshops are the same skill level and feature the same plushie--you’re not missing anything in the other workshops, we promise!  (PuffyTuffet, cavetrull, vampelley)","W2","Art",
17818,"Intro to ParaPara with EKS-D!",08/14/2016,14:30,16:00,"Love to dance?  Not sure how?  Then come experience a slice of the Japanese club scene with EKS-D ParaPara!  Learn about the parapara dance style, its origins, and the eurobeat, techno, and dance-pop music it accompanies.  When all is said and done, we'll be dancing all together and moving to the music.  Can you feel the beat? (Neko^2, Raith Aerowing, Nixa)","P6","Music",
16688,"Autographs",08/14/2016,15:00,16:00,"Guest Autographs (Sake Visual, Austin Tindle, Mark Crilley, Micah Solusod)","AG","Industry",
18356,"UshiRiToRi",08/14/2016,15:00,16:00,"UshiRiToRi is a fun game designed to help learn and practice the Japanese language for people of all levels of proficiency, from complete beginners to fluent speakers. At the simplest level, UshiRiToRi helps you to learn and remember hiragana characters that are necessary for learning to read Japanese. For people who are more proficient, UshiRiToRi provides a fun new way to enjoy the classic Japanese word game 'Shiritori'. Have fun matching colors and characters and maybe learn something too.  ","BG2","",
17782,"Asian Monsters in Retrospect:",08/14/2016,15:00,16:00,"As experts on the horror genre, the Castle of Horror podcast dives right into what makes Asian folklore tick and how it's reflected into Asian horror films.  (Drew)","P1","Anime",
17791,"Guitar Hero Anime Edition",08/14/2016,15:00,17:00,"Do you like Guitar Hero? Are you a Legend of Rock? Be a Legend of Anime Rock! A custom game (based on GH3) with some of the best Anime soundtrack songs, Guitar Hero Anime Edition is an arcade-style panel where players can sign up for their turn to play a song from the game. This is NOT a commercially available game - play it here! (Controllers will be provided.) (RecklessFire, Shinoevil)","P2","Gaming",
17799,"Figure Design 101 : From Sketch to 3D Print",08/14/2016,15:00,16:30,"Ever wanted to design your own 3D printed figure, sculpture, or mini? Look no further! During our panel we'll be doing a live demonstration of how to take a sketch and sculpt it on the computer in 3D using totally FREE tools anyone can download. We show you how to prepare the file for 3D printing and show you a whole host of tips and tricks for making your very own 3D printed figurine. Presented by Pixel Ghost Studios | Designer Toys, Unique Games, & Geekery. (The Little Minx, kamewati, Zalgadis, shadocel)","P3","Art",
16703,"Live Drawing with Akemi Takada",08/14/2016,15:00,16:00,"Be sure to join us to watch the legendary illustrator and character designer, Akemi Takada, draw for you live! The finished work will be available for bidding at the AnimeFest Art Auction on Sunday night! (Akemi Takada)","P4","Anime",
17810,"Anime Midstream Industry Panel",08/14/2016,15:00,16:00,"Appearing for the first time at AnimeFest, it's time to discuss Anime Midstream's releases. If you have questions about their current show Matchless Raijin-Oh or you want to see what is next in the Anime Midstream's lineup, don't miss this panel! (Jimmy Taylor)","P5","Anime",
16689,"Autographs",08/14/2016,16:00,17:00,"Japanese Guest Autographs (Ayana Nishino, Chikashi Kubota, Fumi Hirano, Kazuhiro Miwa, Shingo Natsume, Shino Kakinuma, Shuhei Morita, Toshio Furukawa)","AG","Industry",
17097,"Ultimate d20",08/14/2016,16:00,20:00,"Join us for a day of adventure! Take the role of a mighty warrior, a sneaky rogue or a powerful mage in the Ultimate d20 gaming experience!","G3","",
17586,"D&D3.5 The Twilight Tower",08/14/2016,16:00,20:00," The twilight tower is a horror and mystery level 1 adventure that has the party exploring an otherworldly mansion in search of clues towards the disappearance of a military tower. It is not a task for the faint of heart or the reckless.","G4","",
16697,"DON'T LOSE YOUR WAAAAAY",08/14/2016,16:00,17:00,"Strap on your Kamui and come talk about Kill la Kill with Erica Mendez, voice of Ryuko Matoi! (Clothing required. Nudist Beach cosplay is the only exception) (Erica Mendez)","P1","Anime",
17805,"From Fanfiction to Published",08/14/2016,16:00,17:00,"Many authors start as fanfiction writers. It's not an easy journey but it is a worthwhile one. Authors Grace R. Duncan and William Cooper will talk about how to get a story published and offer advice for going from writing in someone else's world to creating your own. (Grace R Duncan)","P4","Off Topic",
17811,"Otome-Nia! Dating Games For Girls",08/14/2016,16:00,17:30,"A somewhat tongue-in-cheek look at the world of otome games - dating games for girls. We look at the history of these games, the precursors that defined them, and the vast amounts of spinoffs the genre has spawned. Otome RPGs, Otome Rhythm Games, anime, iPhone games, and even… Choose-Your-Own-Adventure CDs?! Even those who aren’t huge fans of the genre are sure to enjoy this panel as we explore some of the most unique, inventive, and just plain weird stuff that otome games have to offer. (Kidd The Maniac, Pathos Prime)","P5","Gaming",
17046,"Wolf Children",08/14/2016,16:00,18:00,"Hana is a 19-year-old student who falls in a 'fairy-tale like' love with a 'wolf man'. Over the course of the 13-year story Hana gives birth to two children—older sister Yuki, and younger brother Ame, or 'Snow and Rain'. At first the family quietly lives in city trying to hide their wolf heritage, but when the 'wolf man' suddenly dies Hana makes the decision to move to a rural town, far from their previous city life. (Thanks to Funimation)","V1","",
17047,"Gintama",08/14/2016,16:00,18:00,"Twenty years ago, Edo-period Japan suffered a great cultural shock—the aliens called Amanto invaded the Earth, overpowered the nation's government, and outlawed the carrying of swords by the once proud samurai. Moreover, the aliens took the people's jobs and are currently running Japan as a sweatshop using the natives as laborers. In this strange new era are Gintoki Sakata, an eccentric samurai whose personal trademarks are his naturally permed silver hair, his love of anything sweet, and his addiction to Shonen Jump; Shinpachi Shimura, the teenaged heir of the Kakido-Ryu style; and Kagura, an incredibly strong alien girl from the powerful Yato clan. The trio are self-employed in an odd jobs shop called Yoruzuya Gin-chan, which offers to do almost anything for a price, from finding lost kittens to saving the world. Unfortunately, the jobs rarely go as planned, or pay enough to cover the pain and suffering the employees encounter—never mind their rent. (Thanks to Crunchyroll)","V2","",
17048,"[C] - The Money of Soul and Possibility Control",08/14/2016,16:00,18:00,"The Japanese government was rescued from the brink of financial collapse by the Sovereign Wealth Fund. For its citizens, however, life has not improved, and unemployment, crime, suicide, and despair are rampant. Kimimaro is a scholarship student whose only dream is to avoid all this and live a stable life as a civil servant. One day, however, he meets a man who offers him the chance to make money fast. From then on Kimimaro is drawn into a mysterious realm known as 'The Financial District,' where people engage in supernatural battles for the possibility of money. (Thanks to Funimation)","V3","",
17122,"Battletech : Definitely not DOTA",08/14/2016,17:00,22:00,"Tower defense with Mechs","G2","",
17774,"Disney & Anime Sing-Along with Caleb Hyles",08/14/2016,17:00,18:00,"Do you love belting out your favorite Disney and Anime songs out in public, but get weird looks? Come join Caleb Hyles and sing your heart out with him at a fun-filled sing-along hour! This is a total no-judgment zone for anyone who loves singing shamelessly! Everyone will be in good company as you all sing  everything from 'Part of Your World' to the Pokemon theme song. Known for his covers on YouTube, Caleb has garnered a reputation  for doing all sorts of songs from Disney, Anime, gaming, and cartoons! Sing along with him and your fellow fans!  (Caleb, Kara Hyles)","ME","Music",
18334,"Brina Palencia on Acting and Voice Acting",08/14/2016,17:00,18:00,"Joins us as Brina Palencia shares her insights on acting and voice acting in anime, gaming, and tv/film. (Brina Palencia)","P1","Anime",
18349,"AnimEigo Industry Update",08/14/2016,17:00,18:00,"Come learn what new and exciting updates await us at AnimEigo! (Robert Woodhead)","P1","Anime",
17779,"Sunday Member Feedback",08/14/2016,17:00,18:00,"This panel is an opportunity to give AnimeFest staff feedback about the event so far.  We will also highlight programming scheduled for later in the day.    If you are running official panels/programming on the same day and would like to promote it, please stop by and we'll try to give you a minute with the audience. (Joe Chan, Joseph Chang, Mike Williams, Philharmonic)","P2","",
17800,"Twitch Streaming 101",08/14/2016,17:00,18:00,"An introductory course on how to start and manage your own twitch channel. We'll be discussing topics on what hardware and software is recommended along with tips to grow your community. Hosted by the Super Scrub Brothers, this would be the second year they host this panel, so they can give details on how much has change since AnimeFest 2015. (ATwerkinYoshi, Ice Queen OG)","P3","Gaming",
16711,"Drawing with Mark Crilley",08/14/2016,17:00,18:00,"Join us for this hands on session on how to draw with Mark Crilley. Mark's ability to draw in manga & anime styles to highly detailed photorealism continues to impress legions of followers. Don't miss this rare chance to learn from Mark face to face! (Mark Crilley)","W1","Art",
17308,"Ashes : Rise of the Phoenixborn Tournament",08/14/2016,18:00,22:00,"In Ashes: Rise of the Phoenixborn, a two-player expandable card game, players take on the roles of Phoenixborns, demi-gods and protectors of this world. These characters are the great saviors of their civilizations. Before they came into existence, the humans were plagued by monsters like chimeras that took away their lands and forced them to live in walled-off cities. When the Phoenixborns came, they fought off the chimeras and freed the lands for humans to take over once again.    But the time of peace was short-lived. A prophecy arose that if one Phoenixborn was able to absorb enough Ashes of others, they would ascend into full gods and take mastery over this world. This, as well as humans' greed for land, fueled the War of Ashes. The great cities now fight among each other, each one of them with a Phoenixborn at its helm, and you will decide who will rise and who will fall to ashes.","BG1","",
17883,"Spandex 101",08/14/2016,18:00,19:00,"Ready to embrace your inner superhero, but not sure where to start? Stop by this panel on spandex techniques and learn how to make bodysuits and more. Spandex often gets a bad rap for being difficult to work with, but with the right tools, it offers endless cosplay possibilities! This panel will cover fabric selection, base patterns and common alterations, tools of the trade, proper finishing techniques, how to sew spandex without a serger, and much more. Presented by The Geeky Seamstress.  (Mindy, Reid)","ME","Cosplay",
18351,"Cosplay Contest Seating!",08/14/2016,18:00,19:00,"Seating","MJ","Cosplay",
17783,"To many voices in my head",08/14/2016,18:00,20:00,"Ever thought about pursuing a voice acting career? This is the panel for you.This is a panel run by those who are working in the industry and share the powerful passion we all share. Come visit with us as we discuss things you may not hear from other sources. You will get a first hand account of our experiences and hardships. There will also be a audition workshop where we will give pointers on technical work behind the mic and help you develop your instrument. So come pick our brains and learn some stuff (Ryuks best frien)","P1","Industry",
17792,"Anime Lip Sync Battle",08/14/2016,18:00,20:00,"The panel will select 15- 20 people from the audience who want to participate using a small mini-game before the event. The selected contestants will compete in 3 tournament style rounds of lip syncing to a collection of over 250 Anime, Disney, Vocaloid, and other various fandom songs to win prizes! There will be a first, second, third, and a Peoples Choice award!  (Elise Holland, Aubrey Holland, Michaela Hansen, Gavin Hex)","P2","Music",
18350,"Team RWBY",08/14/2016,18:00,19:00,"The panel where the festival is a lot less tragic than the show. Team RWBY decides to host their very own festival, complete with games and prizes! Join the girls, participate in games, and enjoy the fun at Vale! (Burninglilly , Captain Tess, Cindy Hall, Lady Ravenna, Michael Nakhiengchanh, Aya Kuroitsuchi, Maya Fox , Minty, Renji Ehrs)","P3","Anime",
16704,"Greggo Presents: Chain Reaction",08/14/2016,18:00,19:00,"It's the fun and challenging game show where one word leads to another! You and two celebrity partners try to solve a chain of words! If your team pulls through, you get to play for some nice bonus prizes in the 'Instant Reaction' round! Greggo has pulled this one out of retirement just for us, so be sure to check it out! (Sake Visual, Greggo, Kristen McGuire, Lindsay Seidel, Micah Solusod)","P5","Anime",
17821,"Live Charity Auction",08/14/2016,18:00,21:30,"Live auction for the charity fundraiser department. Please join us as we auction off donated items to raise money for literacy. We have a little bit of everything, all of it generously donated by fans, staff, and friends of AnimeFest. (Supporting Richardson Public Library, Children's Services Kyrenea)","P6","Anime",
17049,"Bubblegum Crisis",08/14/2016,18:00,20:00,"In the near future, Tokyo was left flattened as a result from a great earthquake. A new city, MegaTokyo, was then recreated due in no small part from the aid of a multi-million dollar company, Genom Corp. Genom created and mass-produced biomechanical creatures called Boomers to aid in the restoration of MegaTokyo. When the Boomers began to run out of control, the ADPolice at first tried to stop them, but they proved to be far more difficult to deal with than was first imagined. Under the ever looming Boomer threat, a group of four girls from varying degrees of society banded together. Calling themselves The Knight Sabers, they were the only ones with enough firepower and resourcefulness to defend the fledgling MegaTokyo from Genom and its berserk Boomers. (Thanks to AnimEigo)","V1","",
17050,"Akagi",08/14/2016,18:00,20:00,"One stormy night, Nangou is playing a game of Mahjong with the local yakuza. Soon he finds himself on a losing streak where if he loses, he'll will have to pay with his life. Suddenly, a young teenaged boy named Akagi Shigeru barges in, drenched from the rain. After watching a couple of games, he offers to replace the struggling Nangou. At that moment, a new legend was born. (Thanks to Crunchyroll)","V2","",
17051,"Baka & Test - Summon the Beasts",08/14/2016,18:00,20:00,"Advanced placement into a school of higher grade proof-reading is determined by the results of the Promotion Test strictly for class type. Ranging from A class with the best facilities anyone can offer all the way down to F Class which is composed of low dining tables, rotten tatami mats and other worn out facilities. Students can change classes by competing using the Examination Summons Battle system or ESB. Students summon characters with their equivalent test mark scores and use them to compete with other classes. (Thanks to Funimation)","V3","",
16633,"Werewolves of the Dark Ages",08/14/2016,19:00,01:00,"Werewolf (the genre) is a social game ideally played by large groups of people. It is originally based on a game known as Mafia. In this game, the Villagers must discover the identity of the Werewolves before they are all killed. Every night, the Werewolves form a hunting pack to kill a single unlucky victim. When the sun rises, the hysterical Villagers pick someone to lynch. During the daytime phase of the game, the Werewolves pretend to be Villagers, or can even pretend to be the Seer, the one special Villager who can identify the Werewolves at night. Players are allowed to and encouraged to bluff, lie, and misdirect in order to win the game.  If the Villagers lynch all of the Werewolves, they win the game. If the number of Werewolves becomes equal to or greater than the number of all other remaining villagers, the Werewolves overpower them and win the game.  This is a custom version that includes a wide range of special roles beyond just the Seer. There are over 30 different roles to pick from. The suggested minimum number of players is 10, including the Town Mayor (GM), but it can go up to 30 people in one game.","G1","",
17786,"The All About Japan Quiz Show!",08/14/2016,19:00,20:00,"Come learn more about Japan by participating in a trivia challenge with everyone! Questions will cover topics from culture to language to current events to history to food to pop icons, and will have multiple choice options so you can at least hazard a guess. We'll have prizes for our top 3 places ranging in grandeur, but even if you don't get a prize, all questions will come with explanations of their answers, so you'll be sure to leave with plenty of new knowledge. The only thing you'll need is a smart phone, tablet, or laptop with 4G (I will setup a wifi hotspot, but you may not wish to rely on that). (kawaiijutsu)","ME","Off Topic",
18352,"Cosplay Contest",08/14/2016,19:00,23:00,"Cosplay Contest!","MJ","",
17801,"Tour of Sternbild a Tiger and Bunny Panel",08/14/2016,19:00,21:30,"Have wondered about the world of Tiger and Bunny and its Hero's this panel will discuss the ins and outs of this awesome world. There will be a prize for one lucky con/goer.   (Brooke, Misunderstood, Juggalo972, Kitsuni-chan, Agritative Chief)","P3","Anime",
17808,"Art Auction",08/14/2016,19:00,00:00," live art auction","P4","Art",
17812,"WTF: What The Film?!",08/14/2016,19:00,20:30,"Just how crazy can a movie be?  You'll find out in this assortment of wonderfully insane Japanese cinema.  Goofy or profound, surreal or meta, mind-bending or beautiful.  You'll see all kinds of amazing things and maybe discover some of your new favorite movies.  (Kidd The Maniac, Pathos Prime)","P5","Off Topic",
16593,"Pathfinder Society 7-10: The Consortium Compact",08/14/2016,19:30,00:30,"The Aspis Consortium pays well, but few can stand its underhanded tactics for long. One operative fed up with the Consortium's practices has contacted the Pathfinder Society with a tempting offer: assist her in leaving the organization, and she will supply the Society with years of insider intelligence about their longstanding rival. It's up to the PCs to navigate Diobel—a proud town run by cutthroat smugglers—earn the defector's trust, and deal a telling blow to their Aspis foes. (Level 1-2)","G6A","",
16594,"Pathfinder Society 7-24: Dead Man's Debt",08/14/2016,19:30,00:30,"Every Pathfinder’s adventures come to an end eventually. When the Society laid an esteemed venture-captain to rest, it was unaware of his outstanding debt to the Ekujae elves of the Mwangi Expanse. The elves have not forgotten, and they expect the Society to make good on the late venture-captain’s promises. It's up to the PCs to brave the Mwangi jungle and the dangers within to salvage the Society’s reputation in the region. (Level 1-5)","G6B","",
16595,"Pathfinder Society 8-01: Portent's Peril",08/14/2016,19:30,00:30,"Even in an age where prophecy rarely comes true, many in Varisia hold the mysterious Harrow cards and their predictions in high esteem. The Pathfinder Society’s ally Zeeva Foxglove recently received a Harrow reading as repayment for her generosity, but a rare card appeared and portended imminent doom. Now that these terrible predictions are coming true, Zeeva realizes she cannot weather this storm alone. It’s up to the PCs to save this friend and philanthropist—perhaps by changing fate entirely. (Level 1-5)","G6C","",
16596,"Pathfinder Society 3-02: Sewer Dragons of Absalom",08/14/2016,19:30,00:30,"Absalom is Golarion’s busiest and most populous city, but one of its largest populations goes largely unnoticed. You must venture into the sewers beneath the City at the Center of the World to stop the meddling dragons within from disrupting a vital Pathfinder Society operation. (Level 3-7)","G6D","",
16597,"Pathfinder Society 7-27: Beyond Azlant Ridge",08/14/2016,19:30,00:30,"Six years ago, the Pathfinder Society narrowly avoided disaster at an archeological excavation in the Terwa Uplands. The expedition recovered and resumed its work, and at long last they have learned what the ancient culture had hoped to guard. That’s when all correspondence ended. Fearing the excavation may be besieged once more, the Society has sent the PCs to save who they can, salvage what they must, and uncover a secret that has lain buried outside Bloodcove for millennia. (Level 3-7)","G6E","",
16598,"Pathfinder Society 7-03: The Bronze House Reprisal",08/14/2016,19:30,00:30,"A recent assault on the Pathfinder Society has renewed hostilities with the Aspis Consortium, and clues left behind point to one of its masterminds: the gold agent Maiveer Sloan. By infiltrating one of the Consortium’s artifact-smuggling operations, the PCs can sabotage their rivals’ criminal operations and send a clear message: No attack will go unanswered. (Level 5-9)","G6F","",
16599,"Pathfinder Society 7-04: The Ironbound Schism",08/14/2016,19:30,00:30,"The cataclysmic Earthfall shattered the ancient Thassilonian civilization, and like its slumbering runelords who fled the destruction, many ruins lie hidden. The Ironbound Archipelago was once part of Edasseril, kingdom of envy, and word has reached the Pathfinder Society that an ancient ruin has emerged on the isle of Flintyreach. Can the PCs gain the local half-orcs’ trust and brave the resident giants’ wrath to secure this archaeological treasure? (Level 7-11)","G6G","",
16625,"Pathfinder Society 7-98: Serpent's Ire",08/14/2016,19:30,00:30,"A parasitic faction known as the Korholm Agenda has tried to corrupt the upstanding Aspis Consortium from the inside out, all in the vain pursuit of revenge and profit. Now one of the powerful Aspis Patrons has learned that the Korholm Agenda has siphoned the Consortium’s funding to build a base of operations in Nidal. This shall not stand. He has assembled a team of top agents—including both new faces and veterans of the attack on the Grand Lodge a year ago—to infiltrate the operation and shut it down by any means necessary. In this adventure the players portray agents of the Aspis Consortium using 8th-level pregenerated characters. Content in 'Serpents’ Ire' also ties into a special metaplot element from Pathfinder Society Special #6–98: 'Serpents Rise.' Players who have completed that special event are encouraged to bring its Chronicle sheet when playing this adventure. (Pregen 8)","G6H","",
16601,"Pathfinder Adventure Card Game : Season of the Goblin",08/14/2016,19:30,00:30,"An adaptation of the Free RPG Day adventures We Be Goblins! & We Be Goblins Too!. Birds will be crunched, toads will be licked, & many, many things will be exploded.","G6J","",
17775,"Non-Visible",08/14/2016,20:00,21:30,"Non-visiable is a panel run by people with non-visible disabilities. We create a safe place for people to speak to those with similar disabilities. We help by giving advice and support.  Being weird in the con community can be hard, we'll be sure to show you you're not alone!  **We are not professionals. We are people with diagnosed diasbilities** (Pumpkin Power, KittieBob, DeimosCosplay)","ME","Off Topic",
16699,"NHK TOKYO EYE with Lisle",08/14/2016,20:00,21:00,"Lisle used to be one of the resident reporters for NHK TOKYO EYE, which is one of the top NHK shows. Join us as Lisle shows some episodes that include some of the big matsuri / festivals in Japan, cat cafes, and more. She will give live commentary as I show the episodes and also have a Q&A. (Lisle Wilkerson)","P1","Off Topic",
17793,"Kantai Collection Naval Academy",08/14/2016,20:00,21:00,"An introduction to the popular browser game (and anime series) Kantai Collection! Here you will learn about the Fleet girls, how to play the game, as well as register for it, and a bit of history of the ships the girls are based on! (MSN-06 Sinanju)","P2","Gaming",
17052,"One-Punch Man",08/14/2016,20:00,22:00,"One-Punch Man is a super hero who has trained so hard that his hair has fallen out, and who can overcome any enemy with one punch. However, because he is so strong, he has become bored and frustrated with winning all his battles so easily. (Thanks to Viz Media)","V1","",
16969,"Kiznaiver",08/14/2016,20:00,22:00,"The fictional Japanese city named Sugomori City is built on reclaimed land. But as the years go by, the city's population is decreasing. One day, Sonosaki tells her classmate Katsuhira: 'You have been selected to be a Kiznaiver.' The Kizuna System, which allows Katsuhira to share his wounds, connects him to the classmates whose lives and personalities completely differ from his. The Kizuna System is an incomplete system for the implementation of world peace that connects people through wounds. All those who are connected to this system are called Kiznaivers. When one Kiznaiver is wounded, the system divides and transmits the wound among the other Kiznaivers. (Thanks to Crunchyroll)","V2","",
17054,"Dimension W",08/14/2016,20:00,22:00,"Humanity harnessed a new inexhaustible energy from inventions called 'Coils' in 2051. In 2072, a skilled recovery specialist named Kyōma Mabuchi encounters a mysterious, beautiful woman right in the middle of a certain job. It is a fateful encounter that opens the door to the new dimension 'W.' (Thanks to Funimation)","V3","",
17784,"Lolita: Learn, Love, and Live the Fashion",08/14/2016,21:00,23:00,"Have you seen Lolita fashion and wondered what was up with it? Do you want to strut around in Lolita fashion but don't know where to start? Do you already love Lolita fashion but want to learn more? Then come on down and learn everything there is to know about lace and ruffles from a local cosplayer and fashion industry professional. Learn about the history of Lolita fashion, where and how to find the best materials and accessories, how to design and coordinate your own look, the basics of pattern making, sewing techniques and terminology, and how to design your own print. You will leave with all the knowledge needed to pursue your own unique Lolita look. (Sarah, MistressDuck)","P1","Cosplay",
16706,"Greggo's Game Shows: Sale of the Century!",08/14/2016,21:00,22:00,"It’s the trivia game show that’s also conventions’ biggest bargain sale!  Offering great prizes for next to nothing…if you’re the best player and the savviest shopper!  Make it to the end game and you could take everything away if you’re lucky! (Greggo)","P5","Anime",
17307,"Play to Win drawing",08/14/2016,22:00,23:00,"Drawing for the Play to Win items","BG1","",
17794,"Are You Smarter Than A Nation?",08/14/2016,22:00,23:30,"Don’t just ASK a nation – beat a nation’s butt at trivia and win some awesome loot! All you would-be geniuses, put on your thinking caps, pick your favorite character and go head-to-head in a challenge that will test your knowledge of the webcomic, characters, and yes – history! Winners   receive bragging rights, a (very warranted) sense of self-accomplishment and awesome prizes! Are YOU smarter than a nation? (Kashikyo, Kate, snowytetra)","P2","Anime",
17802,"Fanfiction 102",08/14/2016,22:00,23:30,"Are you a new fan fiction writer just starting out? Or are you writer with a few fics under your belt looking for some pointers? Then this is the panel for you! Here in fanfiction 101 and 102 we'll go over the basics of fanfiction as well as some of the finer nuances of writing. Hosted by SinclairSlick.  (SinclairSlick)","P3","",
17813,"Toons That Go Bump In The Night",08/14/2016,22:00,00:00,"A look at the darker side of anime, showcasing everything from gothic gloom to high-octane thrillers, traditional yokai to unspeakable Lovecraftian beasts.  Whether you're a seasoned horror fan who's looking for new nightmare fuel or just a regular otaku who'd like to try something different, there'll be something here for you to love.      And for those of you who attended this panel last year, well...let's just say we've got some new and exciting scares for y'all.  (Kidd The Maniac, Pathos Prime)","P5","Anime",
17055,"Urusei Yatsura: Beautiful Dreamer",08/14/2016,22:00,00:00,"Not all is normal in Tomobiki, even by its standards. The students have been preparing feverishly for the first day of the student fair, which is scheduled to go on the next day. However, problems arise when some begin to notice that the next day simply will not come. As the students begin to try to find the reason for the problem, their beliefs about reality and the world of dreams are challenged. (Thanks to Central Park Media)","V1","",
17606,"91 Days",08/14/2016,22:00,00:00,"During the Prohibition era, in the Lawless district the law has no power, the mafia rule the streets, and the illegally made liquor flows freely. At one time Avilio lived in this district, but after a mafia dispute ended in the murder of his family, he went into hiding. Later, Avilio receives a letter from a mysterious person that ignites his passion for revenge and leads him to return to Lawless. There, he infiltrates the Vanetti family and gets close to Nero. (Thanks to Crunchyroll)","V2","",
